obs,Comments,time..2,elapsed,date,hhmmss,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo..52,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID..78,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID..86,Duration,Fo..88,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..105,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..156,hhmmss..157,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccH2O_hum,AccCO2_soda,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,week
60,NA,1658942180,387,7/27/22 12:16,12:16:20,5,e_y_630_35,ozzie,1658942173,0.009642278,9.642278023,71.27247156,896.7116962,669.5977081,60.52940641,81.05975578,0.599755086,3.542867378,0.54852842,0.347067425,321.5113794,26.88627634,26.88627634,3.555323091,55.00623287,2.015250909,3.663677375,1.540072182,-425.2244608,97.73583531,5.961991011,-0.01525512,110.3622609,9.637515889,71.27247156,1000.95674,940.9594606,3.443031082,66.33,9.642278023,16.68645429,22.33198606,0.001591625,88.64065073,0,0,1,0,48122,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.003704,1681.200411,0.840598649,0.160755392,3,0.5,0: Broadleaf,2,TRUE,1658942173,896.7117407,968.1088519,22.29341852,16.64025556,888.1054815,21.91995926,500.0384444,90.34736296,0.049312044,27.39797407,27.5027037,999.9,0,0,9984.444444,0,16.00984444,-71.39713704,917.1585926,984.4921852,5.65317037,968.1088519,16.64025556,2.014151481,1.503403704,17.55602222,13.0027,2000.003704,0.979996889,0.020002919,0,828.1487778,5.00063,16324.75556,17256.91481,38.5,38.48833333,38,37.75,39.479,1955.093704,39.91,0,1658942180,0,828.1604231,-5.482837601,-130.0581196,16325.38462,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.10565366,-2.501864111,0.731812945,0,828.5374412,-6.133216196,0.635747369,0,5.68013561,-0.361216934,0.040163812,0,0,3,0/3,2.97288,2.7032,0.157687,0.166318,0.0981861,0.0811311,32828.7,35499.7,35318.4,38618.6,45158.5,51244.2,55202.6,61931,1.9892,1.8452,0.124544,0,25.4685,999.9,48.761,28.792,21.4459,60.165,47.6603,1,-0.0423984,0.181481,20.113,5.19932,12.0088,4.9756,3.294,9999,9999,9999,618.7,1.86325,1.8681,1.86783,1.86905,1.86981,1.8659,1.86694,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.738,0.3755,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23175.9,23175.9,2.06665,2.58667,1.54785,2.30591,1.34644,2.40967,33.1099,24.2188,18,502.881,410.175,25.0005,26.6814,30.0002,26.6021,26.5422,41.4178,22.8672,40.9013,25,1005.54,16.9624,102.407,103.093,6
61,NA,1658942185,391.5,7/27/22 12:16,12:16:24,5,e_y_630_35,ozzie,1658942177,0.009641548,9.641547797,71.71674723,911.4578804,682.955238,61.73628859,82.39196891,0.600526232,3.544551061,0.549195946,0.347492929,321.5108474,26.88889928,26.88889928,3.555871297,55.06942096,2.017830227,3.664157335,1.538041069,-425.1922578,97.7085387,5.957639391,-0.015232359,110.2981987,9.545993356,71.71674723,1016.262618,956.1918121,3.401595931,66.33,9.641547797,16.81960928,22.37580485,0.015391236,88.64065073,0,0,1,0,47295,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.00037,1681.197611,0.84059865,0.160755394,3,0.5,0: Broadleaf,2,TRUE,1658942177,911.4579259,982.8491481,22.32216667,16.72306296,902.7735185,21.94739259,500.0571481,90.34673704,0.049068059,27.40021111,27.50656296,999.9,0,0,9991.296296,0,16.00576296,-71.39154444,932.2685556,999.5667778,5.599114074,982.8491481,16.72306296,2.016734444,1.510874074,17.57632963,13.07844074,2000.00037,0.979996778,0.020003037,0,827.6573704,5.00063,16315.02222,17256.87778,38.5,38.493,38,37.75,39.493,1955.09037,39.91,0,1658942185,0,827.625,-6.563145294,-133.6581198,16314.88846,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.22127073,-3.390909408,0.754765174,0,828.0150882,-6.24496562,0.64568661,0,5.634599756,-0.666879512,0.069653782,0,0,3,0/3,2.9731,2.70374,0.159319,0.167803,0.0983252,0.0814439,32765.4,35436.7,35318.6,38618.8,45151.6,51226.8,55202.7,61931.1,1.9888,1.8456,0.124127,0,25.4702,999.9,48.761,28.812,21.4718,60.215,47.4679,1,-0.0423171,0.181264,20.1132,5.19812,12.0076,4.976,3.2938,9999,9999,9999,618.7,1.86325,1.8681,1.86783,1.86902,1.86981,1.86587,1.86697,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.816,0.3777,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176,23175.9,2.09106,2.59399,1.54785,2.30591,1.34644,2.27783,33.1099,24.2101,18,502.629,410.416,25.0002,26.6823,30.0002,26.603,26.544,41.9745,22.5844,40.9013,25,1025.63,17.0101,102.407,103.093,6
62,NA,1658942190,397,7/27/22 12:16,12:16:30,5,e_y_630_35,ozzie,1658942182,0.009575487,9.575486743,71.93095561,928.8293118,697.8158541,63.0793077,83.96184984,0.596026404,3.545060486,0.545434415,0.345083425,321.5104463,26.90640004,26.90640004,3.559530919,55.16148605,2.021566719,3.664815552,1.5379642,-422.2789654,94.96407156,5.790062232,-0.014385294,110.8245695,9.44029591,71.93095561,1035.202631,974.7416727,3.454347013,66.33,9.575486743,16.91446138,22.42884182,0.015852597,88.64065073,0,0,1,0,47662,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.997857,1681.1955,0.84059865,0.160755395,3,0.5,0: Broadleaf,2,TRUE,1658942182,928.8293571,1000.579429,22.36361429,16.82655,920.0532857,21.98693929,500.0398929,90.34633929,0.049009757,27.40327857,27.50987857,999.9,0,0,9993.392857,0,16.00783214,-71.75006429,950.0771786,1017.70525,5.53706,1000.579429,16.82655,2.020470357,1.520217857,17.60565357,13.17282143,1999.997857,0.979996786,0.020003029,0,826.9837857,5.00063,16303.48571,17256.85714,38.5,38.48875,38,37.75,39.49775,1955.087857,39.91,0,1658942191,0,826.93792,-8.31207692,-129.3769233,16302.468,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.59884146,-3.149264111,0.679611145,0,827.3056765,-7.296424745,0.743212808,0,5.571087561,-0.75016223,0.076607241,0,0,3,0/3,2.97284,2.703,0.161334,0.169964,0.0984662,0.0816619,32686.5,35344.2,35318.2,38618.2,45143.8,51214.4,55202,61930.7,1.9894,1.846,0.124961,0,25.4745,999.9,48.761,28.812,21.4728,60.545,47.6362,1,-0.0421341,0.182135,20.1131,5.19812,12.0076,4.9756,3.294,9999,9999,9999,618.7,1.86325,1.8681,1.86783,1.86905,1.86981,1.8659,1.86691,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.912,0.3798,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.1,23176,2.1228,2.58667,1.54785,2.30591,1.34644,2.3938,33.1099,24.2188,18,503.047,410.658,25.0002,26.6845,30.0003,26.6053,26.5462,42.526,22.2982,40.9013,25,1039.04,17.0597,102.406,103.092,6
63,NA,1658942195,402,7/27/22 12:16,12:16:35,5,e_y_630_35,ozzie,1658942188,0.0093911,9.39109951,71.72964702,946.3886218,710.6228726,64.23699477,85.54911936,0.581408473,3.547523802,0.533190675,0.337242484,321.5099607,26.94858796,26.94858796,3.568366452,55.26282903,2.025493696,3.66520088,1.542872756,-414.1474884,87.30484171,5.32054322,-0.012142764,110.8506932,9.359770586,71.72964702,1052.041825,991.9726242,3.397585195,66.33,9.39109951,16.96205401,22.44460667,0.00392309,88.64065073,0,0,1,0,47937,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.994815,1681.192944,0.840598651,0.160755397,3,0.5,0: Broadleaf,2,TRUE,1658942188,946.3886667,1018.207407,22.40705926,16.91752593,937.5203333,22.0283963,500.045,90.34622222,0.049115793,27.40507407,27.5183963,999.9,0,0,10003.33333,0,16.00412963,-71.81804074,968.0810741,1035.729259,5.489524444,1018.207407,16.91752593,2.024392963,1.528435556,17.63641481,13.25555185,1999.994815,0.979996778,0.020003037,0,826.2917407,5.00063,16291.77407,17256.83704,38.5,38.48366667,38,37.75,39.5,1955.084815,39.91,0,1658942195,0,826.30852,-6.938999987,-133.9076921,16291.816,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.6932439,-4.180087108,0.74202925,0,826.8261765,-7.477708168,0.765850218,0,5.532397805,-0.597955819,0.064545522,0,0,3,0/3,2.97438,2.70275,0.163145,0.171466,0.0985122,0.0818589,32616.5,35280.8,35318.7,38618.7,45142.5,51203.9,55203.1,61931.4,1.9898,1.8448,0.124097,0,25.4767,999.9,48.736,28.812,21.4605,60.645,47.5641,1,-0.0420528,0.183007,20.1133,5.19692,12.0064,4.976,3.294,9999,9999,9999,618.7,1.86325,1.86807,1.86783,1.86905,1.86981,1.86587,1.86694,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.998,0.3805,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.1,23176.1,2.14722,2.59277,1.54785,2.30591,1.34644,2.35229,33.1099,24.2101,18,503.331,409.999,25.0002,26.6868,30,26.6075,26.5484,43.0958,21.9997,40.9013,25,1059.38,17.1133,102.408,103.093,6
64,NA,1658942200,407,7/27/22 12:16,12:16:40,5,e_y_630_35,ozzie,1658942192,0.009338455,9.338455376,72.18572402,961.8924903,723.1094897,65.36591253,86.95084393,0.577728705,3.546920374,0.530085167,0.335255783,321.5109023,26.96278441,26.96278441,3.571343954,55.32690142,2.028177231,3.665806648,1.543166724,-411.8258821,85.11501976,5.188414336,-0.011545698,110.968221,9.305607531,72.18572402,1068.440421,1008.35243,3.342876017,66.33,9.338455376,17.03016342,22.47377818,0.005158857,88.64065073,0,0,1,0,47662,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.000714,1681.1979,0.84059865,0.160755394,3,0.5,0: Broadleaf,2,TRUE,1658942192,961.8925357,1033.837857,22.43668214,16.97906071,952.9429286,22.05665714,500.0431429,90.34629643,0.049298511,27.40789643,27.52118929,999.9,0,0,10000.89286,0,16.00783214,-71.944525,983.9697857,1051.694643,5.457599643,1033.837857,16.97906071,2.027070714,1.533996786,17.65737857,13.31122857,2000.000714,0.979997,0.0200028,0,825.7063571,5.00063,16281.53571,17256.90357,38.5,38.482,38,37.75,39.5,1955.090714,39.91,0,1658942201,0,825.6837692,-6.798222221,-133.9726497,16280.68077,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.77105366,-0.518698955,0.671645703,0,826.2160588,-7.798197093,0.803592227,0,5.48133,-0.380760836,0.039114141,0,0,3,0/3,2.97319,2.70363,0.164898,0.173293,0.0985874,0.0821779,32547.6,35202.2,35318,38617.8,45138.4,51185.6,55202.7,61930.7,1.9894,1.8462,0.12508,0,25.481,999.9,48.712,28.812,21.4495,60.6249,47.6242,1,-0.041748,0.181481,20.1133,5.19932,12.0064,4.9756,3.294,9999,9999,9999,618.7,1.86325,1.86813,1.86783,1.86905,1.86984,1.86587,1.86697,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.083,0.3816,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.2,23176.2,2.17773,2.58057,1.54785,2.30591,1.34644,2.41699,33.1099,24.2188,18,503.075,410.787,24.9999,26.6868,30.0003,26.6088,26.5489,43.6386,20.785,40.9013,25,1072.97,17.3466,102.406,103.092,6
65,NA,1658942205,412,7/27/22 12:16,12:16:45,5,e_y_630_35,ozzie,1658942198,0.009177416,9.177416099,71.8972111,979.3288805,736.2909761,66.55761507,88.52722194,0.564704306,3.546152134,0.519084909,0.328219131,321.5098425,27.0005414,27.0005414,3.579273503,55.3856341,2.030668425,3.666417219,1.548605078,-404.72405,78.42197385,4.78242714,-0.009806485,110.8216224,9.193636442,71.8972111,1086.0628,1025.595697,3.458392208,66.33,9.177416099,17.17857743,22.51331758,0.007337071,88.64065073,0,0,1,0,47476,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.994074,1681.192322,0.840598652,0.160755398,3,0.5,0: Broadleaf,2,TRUE,1658942198,979.3289259,1051.214444,22.46418889,17.07264444,970.2882222,22.0829,500.0668519,90.34646667,0.049337752,27.41074074,27.53398889,999.9,0,0,9997.777778,0,16.00984444,-71.8847963,1001.834444,1069.474074,5.391527407,1051.214444,17.07264444,2.02956,1.542454815,17.67684074,13.3953963,1999.994074,0.979997,0.0200028,0,825.0745556,5.00063,16269.68519,17256.84444,38.5,38.479,38,37.75,39.5,1955.084074,39.91,0,1658942206,0,825.1128846,-7.594700863,-134.4581197,16269.81154,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-71.90693171,-1.128244599,0.687260552,0,825.5199412,-7.282230705,0.753634329,0,5.430029756,-0.628279024,0.068948982,0,0,3,0/3,2.97232,2.70266,0.166672,0.174965,0.0987299,0.0826728,32478.8,35131,35318.4,38617.7,45131.6,51157.3,55203.3,61929.9,1.9878,1.8466,0.1266,0,25.4831,999.9,48.688,28.792,21.4135,60.9049,47.524,1,-0.0419106,0.182571,20.1124,5.19453,12.004,4.9752,3.2938,9999,9999,9999,618.7,1.86325,1.86813,1.86783,1.86905,1.86981,1.86587,1.86697,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.165,0.3838,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.3,23176.3,2.20337,2.59277,1.54785,2.30591,1.34644,2.32666,33.1099,24.2101,18,502.029,411.028,25,26.6891,30.0001,26.6097,26.5506,44.1342,19.9396,40.9013,25,1086.41,17.5376,102.408,103.091,6
66,NA,1658942210,417,7/27/22 12:16,12:16:50,5,e_y_630_35,ozzie,1658942202,0.009157974,9.157973913,71.46025927,994.7995623,752.3859327,68.01244379,89.92559055,0.563869295,3.549538119,0.518418541,0.32778932,321.5094203,27.00818006,27.00818006,3.580879607,55.45599526,2.033611124,3.667071729,1.547268483,-403.8666495,77.61847634,4.7291644,-0.009588537,111.0530186,9.059775174,71.46025927,1102.577927,1042.490848,3.434648485,66.33,9.157973913,17.29617128,22.56436848,0.015839411,88.64065073,0,0,1,0,47754,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.991429,1681.1901,0.840598652,0.160755399,3,0.5,0: Broadleaf,2,TRUE,1658942202,994.7996071,1066.824286,22.49677143,17.18428214,985.6783214,22.11398571,500.10225,90.34645357,0.049234118,27.41378929,27.54689643,999.9,0,0,10011.42857,0,16.01098214,-72.024375,1017.694143,1085.478571,5.312484286,1066.824286,17.18428214,2.032503929,1.55254,17.69981786,13.49529286,1999.991429,0.979997,0.0200028,0,824.5195714,5.00063,16258.975,17256.81786,38.5,38.47525,38,37.75,39.5,1955.081429,39.91,0,1658942210,0,824.554,-5.86905984,-139.7094017,16258.91923,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-72.01085366,-0.25923554,0.574604015,1,824.9943235,-7.049549283,0.736721782,0,5.369182439,-0.931322091,0.094826512,0,1,3,3-Jan,2.9733,2.70302,0.168417,0.176725,0.0988907,0.0832418,32410.8,35055.7,35318.4,38617.3,45122.9,51125.7,55202.6,61930.1,1.989,1.847,0.127822,0,25.4874,999.9,48.688,28.812,21.4393,60.435,47.5921,1,-0.0415854,0.184314,20.1131,5.19812,12.0076,4.976,3.294,9999,9999,9999,618.7,1.86319,1.8681,1.86783,1.86905,1.86981,1.8659,1.86694,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.25,0.3862,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.4,23176.4,2.23267,2.57935,1.54785,2.30591,1.34644,2.39746,33.1099,24.2188,18,502.842,411.27,25.0001,26.6913,30.0003,26.612,26.5529,44.7402,19.0572,40.9013,25,1106.62,17.6472,102.407,103.09,6
67,NA,1658942215,422,7/27/22 12:16,12:16:55,5,e_y_630_35,ozzie,1658942208,0.009007207,9.007206561,72.61966967,1012.312769,761.7863645,68.8626314,91.50927914,0.552737575,3.549659738,0.508990481,0.321760529,321.5085801,27.04295204,27.04295204,3.588198714,55.57758957,2.038310914,3.667505067,1.549887801,-397.2178094,71.35305351,4.348072539,-0.008103169,111.6890786,8.880771235,72.61966967,1120.683501,1059.668061,3.479384416,66.33,9.007206561,17.46957314,22.63787515,0.017558988,88.64065073,0,0,1,0,47522,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986296,1681.185778,0.840598648,0.160755392,3,0.5,0: Broadleaf,2,TRUE,1658942208,1012.312815,1084.704444,22.54862222,17.34145185,1003.101444,22.16345926,500.1097407,90.34705926,0.049191722,27.41580741,27.56543333,999.9,0,0,10011.85185,0,16.0073963,-72.39075926,1035.666296,1103.847037,5.207176296,1084.704444,17.34145185,2.037202222,1.56674963,17.73644444,13.63524815,1999.986296,0.979997,0.0200028,0,823.8896296,5.00063,16246.45926,17256.76667,38.5,38.46733333,38,37.75,39.5,1955.076296,39.90962963,0,1658942216,0,823.87628,-7.017384638,-143.8384618,16245.412,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-72.17265366,-3.898409059,0.550327953,0,824.2515882,-6.828418649,0.71106441,0,5.267907561,-1.143253798,0.113939465,0,0,3,0/3,2.97309,2.70299,0.170194,0.178376,0.0991085,0.0837078,32341.6,34985.4,35318.4,38617.3,45112.3,51099.2,55203.1,61929.6,1.9886,1.847,0.127256,0,25.4895,999.9,48.639,28.812,21.418,60.655,47.0713,1,-0.0411382,0.184096,20.1132,5.19932,12.0064,4.9756,3.294,9999,9999,9999,618.7,1.86325,1.86804,1.86783,1.86905,1.86981,1.86584,1.86694,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.34,0.3897,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.5,23176.4,2.2583,2.59399,1.54785,2.30591,1.34644,2.32666,33.1099,24.2188,18,502.598,411.286,25,26.6913,30.0003,26.6142,26.5551,45.3106,18.7686,40.9013,25,1126.7,17.7195,102.407,103.09,6
68,NA,1658942220,427,7/27/22 12:17,12:17:00,5,e_y_630_35,ozzie,1658942212,0.008849597,8.84959737,72.96600482,1027.971026,771.4956008,69.74081418,92.92539867,0.541305689,3.547797913,0.499255559,0.315540105,321.5099295,27.07980044,27.07980044,3.595969131,55.71310823,2.043613475,3.668101708,1.552355657,-390.267244,64.79907965,3.951544313,-0.006690584,112.0885247,8.767418298,72.96600482,1137.825087,1076.742242,3.447699567,66.33,8.84959737,17.5812599,22.69718364,0.011293833,88.64065073,0,0,1,0,47706,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.995,1681.193068,0.840598636,0.160755367,3,0.5,0: Broadleaf,2,TRUE,1658942212,1027.971071,1100.618571,22.60711786,17.466525,1018.678857,22.21925357,500.0908929,90.3476,0.049304539,27.41858571,27.57392857,999.9,0,0,10004.28571,0,16.00311071,-72.64669286,1051.748571,1120.184643,5.140595357,1100.618571,17.466525,2.042498571,1.578058571,17.77763929,13.74587857,1999.995,0.979997107,0.020002686,0,823.3937143,5.00063,16235.46786,17256.83929,38.5,38.473,38,37.75,39.5,1955.085,39.90892857,0,1658942221,0,823.3442,-7.399000015,-138.7307695,16234.256,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-72.44400976,-3.112685017,0.467743846,0,823.7736471,-7.254270433,0.74174464,0,5.20125561,-1.015680209,0.102525809,0,0,3,0/3,2.97357,2.70355,0.171922,0.18019,0.0992756,0.0840255,32273.6,34908.7,35317.7,38617.7,45103,51081.7,55202.1,61929.8,1.9896,1.8478,0.128776,0,25.4943,999.9,48.639,28.812,21.417,60.635,47.5841,1,-0.0414228,0.18366,20.1131,5.19812,12.004,4.9752,3.2938,9999,9999,9999,618.7,1.86322,1.86804,1.86783,1.86905,1.86981,1.8659,1.86691,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.43,0.3921,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.6,23176.5,2.2876,2.57568,1.54785,2.30591,1.34644,2.40234,33.1099,24.2188,18,503.269,411.754,24.9998,26.6935,30,26.6156,26.5573,45.8305,18.163,40.9013,25,1140.12,17.7845,102.405,103.091,6
69,NA,1658942225,432,7/27/22 12:17,12:17:05,5,e_y_630_35,ozzie,1658942218,0.008746613,8.746612653,73.16843829,1045.632176,785.3646812,70.99542336,94.52309327,0.534643099,3.544511894,0.493544746,0.311894301,321.5092225,27.10529099,27.10529099,3.601353048,55.85944033,2.049388055,3.668830269,1.551964994,-385.725618,60.51622529,3.694323585,-0.005846635,112.5388768,8.6605075,73.16843829,1155.256136,1094.03503,3.449582684,66.33,8.746612653,17.6713337,22.74233939,0.008842794,88.64065073,0,0,1,0,47524,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.991111,1681.189757,0.840598614,0.160755326,3,0.5,0: Broadleaf,2,TRUE,1658942218,1045.632222,1118.575556,22.67071481,17.59314815,1036.248889,22.27991481,500.091963,90.34865926,0.049375004,27.42197778,27.58954815,999.9,0,0,9990.925926,0,16.00168148,-72.94319259,1069.887407,1138.607407,5.077559259,1118.575556,17.59314815,2.048267037,1.589516667,17.82242963,13.85741111,1999.991111,0.979997111,0.020002681,0,822.6966296,5.00063,16223.05926,17256.81111,38.5,38.48366667,38,37.75,39.5,1955.081111,39.90740741,0,1658942226,0,822.6665,-7.30547008,-136.8444443,16222.34231,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,-72.71413902,-3.208678746,0.506338035,0,823.0730294,-7.626386551,0.779725913,0,5.11860878,-0.706665157,0.072998545,0,0,3,0/3,2.97378,2.70347,0.173678,0.18173,0.0993974,0.0842317,32204.9,34841.8,35317.4,38616.3,45096.3,51069.2,55201.4,61928.6,1.989,1.848,0.129074,0,25.4981,999.9,48.614,28.822,21.4172,60.525,47.0272,1,-0.0412602,0.185795,20.1132,5.19932,12.004,4.976,3.294,9999,9999,9999,618.7,1.86325,1.86804,1.86783,1.86905,1.86984,1.86594,1.86694,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.51,0.394,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23176.6,23176.6,2.31323,2.58789,1.54785,2.30469,1.34644,2.34375,33.1099,24.2188,18,502.885,411.866,25.0002,26.6958,30.0001,26.6165,26.5573,46.402,17.1653,40.9013,25,1160.28,18.0311,102.404,103.088,6
